 -197.273	, BV = 	-1.77473
 -197.302	, BV = 	-1.78853
 -197.323	, BV = 	-1.80226
 -197.337	, BV = 	-1.81587
 -197.342	, BV = 	-1.82931
 -197.338	, BV = 	-1.84253
 -197.327	, BV = 	-1.85548
 -197.307	, BV = 	-1.86813
 -197.28	, BV = 	-1.88042
 -197.243	, BV = 	-1.89231
 -197.198	, BV = 	-1.90375
 -197.145	, BV = 	-1.91469
 -197.083	, BV = 	-1.92508
 -197.013	, BV = 	-1.93488
 -196.934	, BV = 	-1.94405
 -196.846	, BV = 	-1.95253
 -196.749	, BV = 	-1.96034
 -196.644	, BV = 	-1.96751
 -196.53	, BV = 	-1.97411
 -196.407	, BV = 	-1.98017
 -196.275	, BV = 	-1.98574
 -196.134	, BV = 	-1.99087
 -195.984	, BV = 	-1.99561
 -195.826	, BV = 	-2
 -195.658	, BV = 	-2.00409
 -195.482	, BV = 	-2.00792
 -195.297	, BV = 	-2.01155
 -195.103	, BV = 	-2.01502
 
